#    L    TT             EE             BB             TE          
   395    0.17056E+04    0.21067E+02    0.33461E-01    0.92904E+01
   396    0.16993E+04    0.21065E+02    0.33558E-01    0.74202E+01
   397    0.16934E+04    0.21059E+02    0.33656E-01    0.55557E+01
   398    0.16879E+04    0.21049E+02    0.33754E-01    0.36982E+01
   399    0.16828E+04    0.21036E+02    0.33853E-01    0.18484E+01
   400    0.16781E+04    0.21019E+02    0.33952E-01    0.74352E-02
   401    0.16738E+04    0.20997E+02    0.34052E-01   -0.18243E+01
   402    0.16700E+04    0.20971E+02    0.34152E-01   -0.36459E+01
   403    0.16665E+04    0.20943E+02    0.34253E-01   -0.54567E+01
   404    0.16634E+04    0.20910E+02    0.34355E-01   -0.72553E+01
   405    0.16607E+04    0.20873E+02    0.34457E-01   -0.90424E+01
   406    0.16584E+04    0.20832E+02    0.34560E-01   -0.10816E+02
   407    0.16564E+04    0.20788E+02    0.34664E-01   -0.12577E+02
   408    0.16548E+04    0.20740E+02    0.34768E-01   -0.14322E+02
   409    0.16537E+04    0.20689E+02    0.34873E-01   -0.16052E+02
   410    0.16529E+04    0.20634E+02    0.34979E-01   -0.17767E+02
   411    0.16524E+04    0.20575E+02    0.35086E-01   -0.19465E+02
   412    0.16523E+04    0.20513E+02    0.35193E-01   -0.21147E+02
   413    0.16526E+04    0.20447E+02    0.35301E-01   -0.22810E+02
   414    0.16531E+04    0.20377E+02    0.35409E-01   -0.24456E+02
   415    0.16541E+04    0.20305E+02    0.35519E-01   -0.26081E+02
   416    0.16554E+04    0.20228E+02    0.35629E-01   -0.27687E+02
   417    0.16569E+04    0.20149E+02    0.35740E-01   -0.29275E+02
   418    0.16589E+04    0.20064E+02    0.35852E-01   -0.30839E+02
   419    0.16612E+04    0.19978E+02    0.35964E-01   -0.32383E+02
   420    0.16638E+04    0.19888E+02    0.36078E-01   -0.33904E+02
   421    0.16667E+04    0.19795E+02    0.36192E-01   -0.35403E+02
   422    0.16700E+04    0.19698E+02    0.36307E-01   -0.36879E+02
   423    0.16734E+04    0.19598E+02    0.36423E-01   -0.38331E+02
   424    0.16772E+04    0.19495E+02    0.36539E-01   -0.39759E+02
   425    0.16813E+04    0.19388E+02    0.36657E-01   -0.41161E+02
   426    0.16857E+04    0.19279E+02    0.36775E-01   -0.42538E+02
   427    0.16904E+04    0.19167E+02    0.36894E-01   -0.43891E+02
   428    0.16953E+04    0.19051E+02    0.37014E-01   -0.45215E+02
   429    0.17004E+04    0.18933E+02    0.37135E-01   -0.46513E+02
   430    0.17060E+04    0.18813E+02    0.37257E-01   -0.47784E+02
   431    0.17117E+04    0.18688E+02    0.37380E-01   -0.49028E+02
   432    0.17176E+04    0.18562E+02    0.37504E-01   -0.50243E+02
   433    0.17238E+04    0.18433E+02    0.37628E-01   -0.51429E+02
   434    0.17302E+04    0.18301E+02    0.37753E-01   -0.52588E+02
   435    0.17369E+04    0.18168E+02    0.37880E-01   -0.53717E+02
   436    0.17438E+04    0.18032E+02    0.38007E-01   -0.54816E+02
   437    0.17509E+04    0.17892E+02    0.38135E-01   -0.55885E+02
   438    0.17582E+04    0.17751E+02    0.38263E-01   -0.56922E+02
   439    0.17658E+04    0.17608E+02    0.38393E-01   -0.57931E+02
   440    0.17735E+04    0.17463E+02    0.38523E-01   -0.58907E+02
   441    0.17814E+04    0.17315E+02    0.38655E-01   -0.59853E+02
   442    0.17894E+04    0.17165E+02    0.38787E-01   -0.60766E+02
   443    0.17978E+04    0.17013E+02    0.38920E-01   -0.61648E+02
   444    0.18062E+04    0.16861E+02    0.39054E-01   -0.62497E+02
   445    0.18148E+04    0.16704E+02    0.39189E-01   -0.63314E+02
   446    0.18235E+04    0.16548E+02    0.39324E-01   -0.64097E+02
   447    0.18324E+04    0.16390E+02    0.39460E-01   -0.64849E+02
   448    0.18414E+04    0.16229E+02    0.39598E-01   -0.65567E+02
   449    0.18506E+04    0.16067E+02    0.39735E-01   -0.66251E+02
   450    0.18600E+04    0.15905E+02    0.39874E-01   -0.66903E+02
   451    0.18694E+04    0.15740E+02    0.40014E-01   -0.67521E+02
   452    0.18789E+04    0.15575E+02    0.40154E-01   -0.68107E+02
   453    0.18887E+04    0.15409E+02    0.40295E-01   -0.68658E+02
   454    0.18984E+04    0.15242E+02    0.40436E-01   -0.69176E+02
   455    0.19082E+04    0.15074E+02    0.40579E-01   -0.69661E+02
   456    0.19183E+04    0.14904E+02    0.40722E-01   -0.70107E+02
   457    0.19282E+04    0.14735E+02    0.40866E-01   -0.70527E+02
   458    0.19384E+04    0.14564E+02    0.41010E-01   -0.70903E+02
   459    0.19485E+04    0.14394E+02    0.41155E-01   -0.71250E+02
   460    0.19588E+04    0.14222E+02    0.41301E-01   -0.71563E+02
   461    0.19691E+04    0.14050E+02    0.41447E-01   -0.71843E+02
   462    0.19794E+04    0.13878E+02    0.41594E-01   -0.72082E+02
   463    0.19898E+04    0.13706E+02    0.41742E-01   -0.72301E+02
   464    0.20002E+04    0.13534E+02    0.41890E-01   -0.72468E+02
   465    0.20105E+04    0.13362E+02    0.42039E-01   -0.72615E+02
   466    0.20210E+04    0.13189E+02    0.42188E-01   -0.72718E+02
   467    0.20315E+04    0.13017E+02    0.42338E-01   -0.72792E+02
   468    0.20419E+04    0.12846E+02    0.42489E-01   -0.72831E+02
   469    0.20524E+04    0.12674E+02    0.42640E-01   -0.72840E+02
   470    0.20629E+04    0.12503E+02    0.42791E-01   -0.72814E+02
   471    0.20732E+04    0.12334E+02    0.42943E-01   -0.72752E+02
   472    0.20837E+04    0.12164E+02    0.43096E-01   -0.72661E+02
   473    0.20941E+04    0.11996E+02    0.43248E-01   -0.72533E+02
   474    0.21045E+04    0.11828E+02    0.43402E-01   -0.72377E+02
   475    0.21149E+04    0.11661E+02    0.43555E-01   -0.72185E+02
   476    0.21252E+04    0.11496E+02    0.43710E-01   -0.71959E+02
   477    0.21354E+04    0.11331E+02    0.43864E-01   -0.71709E+02
   478    0.21456E+04    0.11167E+02    0.44019E-01   -0.71416E+02
   479    0.21557E+04    0.11006E+02    0.44174E-01   -0.71104E+02
   480    0.21658E+04    0.10845E+02    0.44330E-01   -0.70755E+02
   481    0.21758E+04    0.10686E+02    0.44486E-01   -0.70371E+02
   482    0.21858E+04    0.10529E+02    0.44642E-01   -0.69960E+02
   483    0.21956E+04    0.10374E+02    0.44798E-01   -0.69523E+02
   484    0.22052E+04    0.10221E+02    0.44955E-01   -0.69054E+02
   485    0.22149E+04    0.10069E+02    0.45112E-01   -0.68554E+02
   486    0.22245E+04    0.99193E+01    0.45269E-01   -0.68026E+02
   487    0.22340E+04    0.97722E+01    0.45427E-01   -0.67470E+02
   488    0.22433E+04    0.96264E+01    0.45584E-01   -0.66885E+02
   489    0.22525E+04    0.94835E+01    0.45742E-01   -0.66273E+02
   490    0.22617E+04    0.93433E+01    0.45900E-01   -0.65632E+02
   491    0.22706E+04    0.92052E+01    0.46058E-01   -0.64966E+02
   492    0.22794E+04    0.90700E+01    0.46216E-01   -0.64274E+02
   493    0.22882E+04    0.89360E+01    0.46375E-01   -0.63555E+02
   494    0.22968E+04    0.88063E+01    0.46533E-01   -0.62811E+02
   495    0.23052E+04    0.86787E+01    0.46691E-01   -0.62042E+02
   496    0.23134E+04    0.85546E+01    0.46850E-01   -0.61249E+02
   497    0.23216E+04    0.84332E+01    0.47008E-01   -0.60432E+02
   498    0.23295E+04    0.83139E+01    0.47167E-01   -0.59592E+02
   499    0.23374E+04    0.81988E+01    0.47325E-01   -0.58728E+02
   500    0.23451E+04    0.80858E+01    0.47483E-01   -0.57844E+02
   501    0.23525E+04    0.79770E+01    0.47641E-01   -0.56937E+02
   502    0.23600E+04    0.78717E+01    0.47800E-01   -0.56009E+02
   503    0.23671E+04    0.77691E+01    0.47958E-01   -0.55061E+02
   504    0.23740E+04    0.76700E+01    0.48115E-01   -0.54092E+02
   505    0.23809E+04    0.75752E+01    0.48273E-01   -0.53106E+02
   506    0.23875E+04    0.74840E+01    0.48430E-01   -0.52099E+02
   507    0.23940E+04    0.73961E+01    0.48587E-01   -0.51075E+02
   508    0.24002E+04    0.73126E+01    0.48744E-01   -0.50033E+02
   509    0.24063E+04    0.72325E+01    0.48901E-01   -0.48976E+02
   510    0.24121E+04    0.71565E+01    0.49057E-01   -0.47902E+02
   511    0.24178E+04    0.70843E+01    0.49213E-01   -0.46812E+02
   512    0.24232E+04    0.70163E+01    0.49369E-01   -0.45708E+02
   513    0.24285E+04    0.69522E+01    0.49524E-01   -0.44590E+02
   514    0.24336E+04    0.68925E+01    0.49679E-01   -0.43459E+02
   515    0.24385E+04    0.68370E+01    0.49833E-01   -0.42314E+02
   516    0.24431E+04    0.67857E+01    0.49987E-01   -0.41158E+02
   517    0.24475E+04    0.67389E+01    0.50140E-01   -0.39990E+02
   518    0.24517E+04    0.66964E+01    0.50293E-01   -0.38812E+02
   519    0.24558E+04    0.66583E+01    0.50446E-01   -0.37623E+02
   520    0.24596E+04    0.66247E+01    0.50597E-01   -0.36426E+02
   521    0.24631E+04    0.65956E+01    0.50749E-01   -0.35220E+02
   522    0.24664E+04    0.65713E+01    0.50899E-01   -0.34006E+02
   523    0.24696E+04    0.65514E+01    0.51049E-01   -0.32785E+02
   524    0.24725E+04    0.65362E+01    0.51198E-01   -0.31557E+02
   525    0.24751E+04    0.65257E+01    0.51347E-01   -0.30323E+02
   526    0.24776E+04    0.65198E+01    0.51495E-01   -0.29084E+02
   527    0.24799E+04    0.65187E+01    0.51642E-01   -0.27841E+02
   528    0.24820E+04    0.65223E+01    0.51788E-01   -0.26595E+02
   529    0.24838E+04    0.65309E+01    0.51934E-01   -0.25346E+02
   530    0.24853E+04    0.65443E+01    0.52078E-01   -0.24095E+02
   531    0.24868E+04    0.65624E+01    0.52222E-01   -0.22842E+02
   532    0.24879E+04    0.65855E+01    0.52365E-01   -0.21588E+02
   533    0.24888E+04    0.66135E+01    0.52507E-01   -0.20335E+02
   534    0.24894E+04    0.66463E+01    0.52649E-01   -0.19082E+02
   535    0.24899E+04    0.66842E+01    0.52789E-01   -0.17831E+02
   536    0.24901E+04    0.67269E+01    0.52929E-01   -0.16582E+02
   537    0.24902E+04    0.67746E+01    0.53067E-01   -0.15335E+02
   538    0.24900E+04    0.68273E+01    0.53205E-01   -0.14093E+02
   539    0.24896E+04    0.68847E+01    0.53341E-01   -0.12854E+02
   540    0.24890E+04    0.69474E+01    0.53477E-01   -0.11621E+02
   541    0.24880E+04    0.70149E+01    0.53612E-01   -0.10393E+02
   542    0.24870E+04    0.70873E+01    0.53745E-01   -0.91718E+01
   543    0.24857E+04    0.71649E+01    0.53878E-01   -0.79576E+01
   544    0.24842E+04    0.72473E+01    0.54009E-01   -0.67511E+01
   545    0.24824E+04    0.73346E+01    0.54140E-01   -0.55528E+01
   546    0.24805E+04    0.74267E+01    0.54269E-01   -0.43637E+01
   547    0.24783E+04    0.75236E+01    0.54398E-01   -0.31841E+01
   548    0.24760E+04    0.76255E+01    0.54525E-01   -0.20150E+01
   549    0.24734E+04    0.77322E+01    0.54651E-01   -0.85703E+00
   550    0.24707E+04    0.78439E+01    0.54776E-01    0.28925E+00
   551    0.24678E+04    0.79605E+01    0.54900E-01    0.14233E+01
   552    0.24646E+04    0.80820E+01    0.55023E-01    0.25440E+01
   553    0.24612E+04    0.82069E+01    0.55144E-01    0.36512E+01
   554    0.24577E+04    0.83383E+01    0.55265E-01    0.47440E+01
   555    0.24539E+04    0.84738E+01    0.55384E-01    0.58218E+01
   556    0.24499E+04    0.86143E+01    0.55502E-01    0.68843E+01
   557    0.24458E+04    0.87589E+01    0.55619E-01    0.79297E+01
   558    0.24415E+04    0.89092E+01    0.55735E-01    0.89588E+01
   559    0.24369E+04    0.90630E+01    0.55850E-01    0.99707E+01
   560    0.24323E+04    0.92210E+01    0.55963E-01    0.10964E+02
   561    0.24273E+04    0.93839E+01    0.56075E-01    0.11939E+02
   562    0.24223E+04    0.95517E+01    0.56186E-01    0.12894E+02
   563    0.24171E+04    0.97231E+01    0.56296E-01    0.13832E+02
   564    0.24117E+04    0.99001E+01    0.56405E-01    0.14746E+02
   565    0.24062E+04    0.10080E+02    0.56512E-01    0.15641E+02
   566    0.24004E+04    0.10265E+02    0.56618E-01    0.16514E+02
   567    0.23946E+04    0.10453E+02    0.56723E-01    0.17366E+02
   568    0.23886E+04    0.10646E+02    0.56827E-01    0.18195E+02
   569    0.23824E+04    0.10843E+02    0.56929E-01    0.19003E+02
   570    0.23761E+04    0.11044E+02    0.57030E-01    0.19785E+02
   571    0.23696E+04    0.11250E+02    0.57130E-01    0.20543E+02
   572    0.23629E+04    0.11458E+02    0.57229E-01    0.21278E+02
   573    0.23562E+04    0.11670E+02    0.57326E-01    0.21987E+02
   574    0.23493E+04    0.11887E+02    0.57422E-01    0.22671E+02
   575    0.23423E+04    0.12106E+02    0.57517E-01    0.23329E+02
   576    0.23352E+04    0.12330E+02    0.57611E-01    0.23962E+02
   577    0.23279E+04    0.12557E+02    0.57703E-01    0.24569E+02
   578    0.23205E+04    0.12787E+02    0.57794E-01    0.25148E+02
   579    0.23130E+04    0.13021E+02    0.57884E-01    0.25701E+02
   580    0.23055E+04    0.13258E+02    0.57973E-01    0.26225E+02
   581    0.22977E+04    0.13497E+02    0.58060E-01    0.26723E+02
   582    0.22899E+04    0.13741E+02    0.58146E-01    0.27192E+02
   583    0.22820E+04    0.13987E+02    0.58231E-01    0.27631E+02
   584    0.22740E+04    0.14236E+02    0.58314E-01    0.28043E+02
   585    0.22659E+04    0.14487E+02    0.58397E-01    0.28425E+02
   586    0.22577E+04    0.14741E+02    0.58478E-01    0.28778E+02
   587    0.22495E+04    0.14999E+02    0.58557E-01    0.29101E+02
   588    0.22412E+04    0.15258E+02    0.58636E-01    0.29394E+02
   589    0.22328E+04    0.15521E+02    0.58713E-01    0.29658E+02
   590    0.22243E+04    0.15785E+02    0.58789E-01    0.29891E+02
   591    0.22158E+04    0.16052E+02    0.58864E-01    0.30093E+02
   592    0.22072E+04    0.16320E+02    0.58937E-01    0.30264E+02
   593    0.21986E+04    0.16592E+02    0.59010E-01    0.30406E+02
   594    0.21897E+04    0.16865E+02    0.59081E-01    0.30516E+02
   595    0.21809E+04    0.17139E+02    0.59151E-01    0.30595E+02
   596    0.21722E+04    0.17417E+02    0.59220E-01    0.30642E+02
   597    0.21634E+04    0.17693E+02    0.59287E-01    0.30659E+02
   598    0.21547E+04    0.17973E+02    0.59354E-01    0.30644E+02
   599    0.21459E+04    0.18254E+02    0.59419E-01    0.30598E+02
   600    0.21370E+04    0.18536E+02    0.59483E-01    0.30520E+02
   601    0.21281E+04    0.18820E+02    0.59546E-01    0.30411E+02
   602    0.21192E+04    0.19104E+02    0.59608E-01    0.30269E+02
   603    0.21102E+04    0.19390E+02    0.59668E-01    0.30098E+02
   604    0.21014E+04    0.19677E+02    0.59728E-01    0.29894E+02
   605    0.20924E+04    0.19963E+02    0.59786E-01    0.29659E+02
   606    0.20836E+04    0.20251E+02    0.59844E-01    0.29392E+02
   607    0.20745E+04    0.20539E+02    0.59900E-01    0.29093E+02
   608    0.20656E+04    0.20829E+02    0.59955E-01    0.28763E+02
   609    0.20568E+04    0.21117E+02    0.60010E-01    0.28402E+02
   610    0.20480E+04    0.21406E+02    0.60063E-01    0.28009E+02
   611    0.20392E+04    0.21695E+02    0.60115E-01    0.27585E+02
   612    0.20304E+04    0.21985E+02    0.60167E-01    0.27131E+02
   613    0.20216E+04    0.22272E+02    0.60217E-01    0.26644E+02
   614    0.20129E+04    0.22561E+02    0.60267E-01    0.26127E+02
   615    0.20042E+04    0.22848E+02    0.60315E-01    0.25579E+02
   616    0.19956E+04    0.23136E+02    0.60363E-01    0.25002E+02
   617    0.19871E+04    0.23424E+02    0.60410E-01    0.24393E+02
   618    0.19786E+04    0.23710E+02    0.60456E-01    0.23754E+02
   619    0.19701E+04    0.23997E+02    0.60501E-01    0.23087E+02
   620    0.19618E+04    0.24281E+02    0.60545E-01    0.22390E+02
   621    0.19535E+04    0.24566E+02    0.60589E-01    0.21663E+02
   622    0.19452E+04    0.24848E+02    0.60632E-01    0.20906E+02
   623    0.19372E+04    0.25129E+02    0.60674E-01    0.20122E+02
   624    0.19291E+04    0.25409E+02    0.60716E-01    0.19309E+02
   625    0.19210E+04    0.25687E+02    0.60756E-01    0.18467E+02
   626    0.19131E+04    0.25963E+02    0.60797E-01    0.17597E+02
   627    0.19054E+04    0.26238E+02    0.60836E-01    0.16700E+02
   628    0.18977E+04    0.26511E+02    0.60875E-01    0.15775E+02
   629    0.18902E+04    0.26781E+02    0.60913E-01    0.14824E+02
   630    0.18826E+04    0.27050E+02    0.60951E-01    0.13845E+02
   631    0.18752E+04    0.27316E+02    0.60988E-01    0.12841E+02
   632    0.18680E+04    0.27580E+02    0.61025E-01    0.11810E+02
   633    0.18608E+04    0.27843E+02    0.61061E-01    0.10755E+02
   634    0.18538E+04    0.28101E+02    0.61097E-01    0.96747E+01
   635    0.18469E+04    0.28358E+02    0.61133E-01    0.85700E+01
   636    0.18400E+04    0.28613E+02    0.61168E-01    0.74415E+01
   637    0.18333E+04    0.28863E+02    0.61202E-01    0.62886E+01
   638    0.18268E+04    0.29112E+02    0.61236E-01    0.51133E+01
   639    0.18204E+04    0.29356E+02    0.61270E-01    0.39147E+01
   640    0.18142E+04    0.29599E+02    0.61304E-01    0.26944E+01
   641    0.18080E+04    0.29838E+02    0.61337E-01    0.14522E+01
   642    0.18020E+04    0.30074E+02    0.61370E-01    0.18894E+00
   643    0.17961E+04    0.30307E+02    0.61403E-01   -0.10950E+01
   644    0.17905E+04    0.30534E+02    0.61435E-01   -0.23989E+01
   645    0.17849E+04    0.30759E+02    0.61467E-01   -0.37226E+01
   646    0.17795E+04    0.30981E+02    0.61499E-01   -0.50655E+01
   647    0.17743E+04    0.31198E+02    0.61531E-01   -0.64274E+01
   648    0.17691E+04    0.31412E+02    0.61563E-01   -0.78064E+01
   649    0.17643E+04    0.31622E+02    0.61595E-01   -0.92034E+01
   650    0.17595E+04    0.31827E+02    0.61626E-01   -0.10617E+02
   651    0.17549E+04    0.32029E+02    0.61657E-01   -0.12047E+02
   652    0.17504E+04    0.32227E+02    0.61689E-01   -0.13493E+02
   653    0.17462E+04    0.32419E+02    0.61720E-01   -0.14953E+02
   654    0.17421E+04    0.32608E+02    0.61751E-01   -0.16427E+02
   655    0.17381E+04    0.32793E+02    0.61783E-01   -0.17915E+02
   656    0.17344E+04    0.32972E+02    0.61814E-01   -0.19416E+02
   657    0.17308E+04    0.33148E+02    0.61846E-01   -0.20929E+02
   658    0.17272E+04    0.33319E+02    0.61877E-01   -0.22455E+02
   659    0.17241E+04    0.33485E+02    0.61909E-01   -0.23991E+02
   660    0.17211E+04    0.33646E+02    0.61940E-01   -0.25538E+02
   661    0.17182E+04    0.33801E+02    0.61972E-01   -0.27093E+02
   662    0.17155E+04    0.33953E+02    0.62004E-01   -0.28659E+02
   663    0.17129E+04    0.34100E+02    0.62036E-01   -0.30233E+02
   664    0.17106E+04    0.34241E+02    0.62068E-01   -0.31814E+02
   665    0.17084E+04    0.34377E+02    0.62101E-01   -0.33403E+02
   666    0.17064E+04    0.34508E+02    0.62133E-01   -0.34998E+02
   667    0.17046E+04    0.34634E+02    0.62166E-01   -0.36599E+02
   668    0.17029E+04    0.34755E+02    0.62200E-01   -0.38205E+02
   669    0.17015E+04    0.34871E+02    0.62233E-01   -0.39815E+02
   670    0.17002E+04    0.34981E+02    0.62267E-01   -0.41428E+02
   671    0.16992E+04    0.35086E+02    0.62301E-01   -0.43045E+02
   672    0.16983E+04    0.35185E+02    0.62336E-01   -0.44665E+02
   673    0.16976E+04    0.35280E+02    0.62371E-01   -0.46285E+02
   674    0.16971E+04    0.35369E+02    0.62406E-01   -0.47906E+02
   675    0.16968E+04    0.35452E+02    0.62442E-01   -0.49528E+02
   676    0.16966E+04    0.35530E+02    0.62478E-01   -0.51148E+02
   677    0.16966E+04    0.35602E+02    0.62514E-01   -0.52768E+02
   678    0.16968E+04    0.35668E+02    0.62552E-01   -0.54386E+02
   679    0.16972E+04    0.35729E+02    0.62589E-01   -0.56001E+02
   680    0.16979E+04    0.35785E+02    0.62627E-01   -0.57613E+02
   681    0.16987E+04    0.35834E+02    0.62666E-01   -0.59221E+02
   682    0.16996E+04    0.35877E+02    0.62705E-01   -0.60824E+02
   683    0.17008E+04    0.35917E+02    0.62745E-01   -0.62424E+02
   684    0.17021E+04    0.35948E+02    0.62785E-01   -0.64017E+02
   685    0.17036E+04    0.35975E+02    0.62826E-01   -0.65604E+02
   686    0.17052E+04    0.35996E+02    0.62868E-01   -0.67176E+02
   687    0.17071E+04    0.36011E+02    0.62910E-01   -0.68743E+02
   688    0.17091E+04    0.36020E+02    0.62953E-01   -0.70305E+02
   689    0.17113E+04    0.36024E+02    0.62997E-01   -0.71853E+02
   690    0.17137E+04    0.36022E+02    0.63041E-01   -0.73395E+02
   691    0.17162E+04    0.36013E+02    0.63086E-01   -0.74924E+02
   692    0.17189E+04    0.36000E+02    0.63132E-01   -0.76439E+02
   693    0.17218E+04    0.35981E+02    0.63178E-01   -0.77949E+02
   694    0.17248E+04    0.35956E+02    0.63226E-01   -0.79438E+02
   695    0.17280E+04    0.35926E+02    0.63274E-01   -0.80914E+02
   696    0.17314E+04    0.35890E+02    0.63323E-01   -0.82391E+02
   697    0.17350E+04    0.35848E+02    0.63372E-01   -0.83841E+02
   698    0.17387E+04    0.35800E+02    0.63423E-01   -0.85278E+02
   699    0.17425E+04    0.35747E+02    0.63474E-01   -0.86694E+02
   700    0.17465E+04    0.35688E+02    0.63526E-01   -0.88098E+02
   701    0.17507E+04    0.35624E+02    0.63579E-01   -0.89488E+02
   702    0.17550E+04    0.35555E+02    0.63633E-01   -0.90852E+02
   703    0.17595E+04    0.35479E+02    0.63687E-01   -0.92217E+02
   704    0.17641E+04    0.35399E+02    0.63743E-01   -0.93547E+02
   705    0.17687E+04    0.35313E+02    0.63799E-01   -0.94857E+02
   706    0.17736E+04    0.35222E+02    0.63856E-01   -0.96155E+02
   707    0.17785E+04    0.35125E+02    0.63914E-01   -0.97432E+02
   708    0.17838E+04    0.35024E+02    0.63973E-01   -0.98675E+02
   709    0.17890E+04    0.34917E+02    0.64033E-01   -0.99912E+02
   710    0.17945E+04    0.34804E+02    0.64094E-01   -0.10112E+03
   711    0.18000E+04    0.34687E+02    0.64156E-01   -0.10231E+03
   712    0.18057E+04    0.34565E+02    0.64218E-01   -0.10348E+03
   713    0.18115E+04    0.34438E+02    0.64282E-01   -0.10461E+03
   714    0.18173E+04    0.34306E+02    0.64346E-01   -0.10573E+03
   715    0.18234E+04    0.34169E+02    0.64411E-01   -0.10682E+03
   716    0.18295E+04    0.34027E+02    0.64478E-01   -0.10789E+03
   717    0.18358E+04    0.33881E+02    0.64545E-01   -0.10893E+03
   718    0.18421E+04    0.33730E+02    0.64613E-01   -0.10995E+03
   719    0.18485E+04    0.33573E+02    0.64681E-01   -0.11093E+03
   720    0.18550E+04    0.33413E+02    0.64751E-01   -0.11190E+03
   721    0.18617E+04    0.33249E+02    0.64822E-01   -0.11282E+03
   722    0.18684E+04    0.33079E+02    0.64893E-01   -0.11372E+03
   723    0.18752E+04    0.32906E+02    0.64965E-01   -0.11460E+03
   724    0.18821E+04    0.32729E+02    0.65039E-01   -0.11545E+03
   725    0.18890E+04    0.32547E+02    0.65113E-01   -0.11627E+03
   726    0.18961E+04    0.32364E+02    0.65187E-01   -0.11705E+03
   727    0.19032E+04    0.32174E+02    0.65263E-01   -0.11782E+03
   728    0.19104E+04    0.31980E+02    0.65340E-01   -0.11855E+03
   729    0.19177E+04    0.31783E+02    0.65417E-01   -0.11925E+03
   730    0.19249E+04    0.31582E+02    0.65495E-01   -0.11992E+03
   731    0.19324E+04    0.31377E+02    0.65574E-01   -0.12055E+03
   732    0.19398E+04    0.31170E+02    0.65654E-01   -0.12115E+03
   733    0.19474E+04    0.30959E+02    0.65735E-01   -0.12173E+03
   734    0.19549E+04    0.30744E+02    0.65816E-01   -0.12226E+03
   735    0.19625E+04    0.30526E+02    0.65898E-01   -0.12278E+03
   736    0.19701E+04    0.30304E+02    0.65981E-01   -0.12326E+03
   737    0.19778E+04    0.30081E+02    0.66065E-01   -0.12371E+03
   738    0.19855E+04    0.29855E+02    0.66149E-01   -0.12411E+03
   739    0.19932E+04    0.29625E+02    0.66234E-01   -0.12449E+03
   740    0.20009E+04    0.29393E+02    0.66320E-01   -0.12484E+03
   741    0.20087E+04    0.29157E+02    0.66407E-01   -0.12515E+03
   742    0.20165E+04    0.28921E+02    0.66494E-01   -0.12543E+03
   743    0.20243E+04    0.28683E+02    0.66582E-01   -0.12567E+03
   744    0.20322E+04    0.28442E+02    0.66671E-01   -0.12588E+03
   745    0.20400E+04    0.28198E+02    0.66760E-01   -0.12607E+03
   746    0.20478E+04    0.27953E+02    0.66850E-01   -0.12620E+03
   747    0.20555E+04    0.27705E+02    0.66941E-01   -0.12631E+03
   748    0.20634E+04    0.27457E+02    0.67032E-01   -0.12639E+03
   749    0.20712E+04    0.27205E+02    0.67124E-01   -0.12644E+03
   750    0.20790E+04    0.26953E+02    0.67216E-01   -0.12645E+03
   751    0.20868E+04    0.26698E+02    0.67309E-01   -0.12643E+03
   752    0.20946E+04    0.26444E+02    0.67403E-01   -0.12636E+03
   753    0.21023E+04    0.26187E+02    0.67497E-01   -0.12627E+03
   754    0.21100E+04    0.25930E+02    0.67592E-01   -0.12614E+03
   755    0.21177E+04    0.25671E+02    0.67687E-01   -0.12598E+03
   756    0.21252E+04    0.25412E+02    0.67783E-01   -0.12579E+03
   757    0.21329E+04    0.25153E+02    0.67879E-01   -0.12555E+03
   758    0.21404E+04    0.24892E+02    0.67976E-01   -0.12528E+03
   759    0.21480E+04    0.24630E+02    0.68073E-01   -0.12499E+03
   760    0.21554E+04    0.24369E+02    0.68170E-01   -0.12466E+03
   761    0.21628E+04    0.24107E+02    0.68268E-01   -0.12429E+03
   762    0.21702E+04    0.23846E+02    0.68367E-01   -0.12390E+03
   763    0.21774E+04    0.23585E+02    0.68466E-01   -0.12347E+03
   764    0.21847E+04    0.23323E+02    0.68565E-01   -0.12301E+03
   765    0.21918E+04    0.23061E+02    0.68664E-01   -0.12251E+03
   766    0.21989E+04    0.22800E+02    0.68764E-01   -0.12198E+03
   767    0.22059E+04    0.22540E+02    0.68865E-01   -0.12142E+03
   768    0.22128E+04    0.22280E+02    0.68965E-01   -0.12082E+03
   769    0.22196E+04    0.22020E+02    0.69066E-01   -0.12019E+03
   770    0.22264E+04    0.21762E+02    0.69167E-01   -0.11954E+03
   771    0.22330E+04    0.21505E+02    0.69268E-01   -0.11885E+03
   772    0.22395E+04    0.21248E+02    0.69370E-01   -0.11811E+03
   773    0.22460E+04    0.20994E+02    0.69471E-01   -0.11736E+03
   774    0.22523E+04    0.20740E+02    0.69573E-01   -0.11658E+03
   775    0.22586E+04    0.20488E+02    0.69675E-01   -0.11577E+03
   776    0.22647E+04    0.20238E+02    0.69777E-01   -0.11492E+03
   777    0.22707E+04    0.19989E+02    0.69879E-01   -0.11405E+03
   778    0.22767E+04    0.19742E+02    0.69981E-01   -0.11314E+03
   779    0.22825E+04    0.19497E+02    0.70084E-01   -0.11221E+03
   780    0.22881E+04    0.19252E+02    0.70186E-01   -0.11124E+03
   781    0.22937E+04    0.19012E+02    0.70288E-01   -0.11025E+03
   782    0.22991E+04    0.18773E+02    0.70390E-01   -0.10925E+03
   783    0.23044E+04    0.18536E+02    0.70493E-01   -0.10820E+03
   784    0.23096E+04    0.18303E+02    0.70595E-01   -0.10713E+03
   785    0.23146E+04    0.18071E+02    0.70697E-01   -0.10603E+03
