#    L    TT             EE             BB             TE          
   395    0.13057E+05    0.21070E+02    0.34096E-01    0.92943E+01
   396    0.13000E+05    0.21068E+02    0.34197E-01    0.74238E+01
   397    0.12943E+05    0.21062E+02    0.34298E-01    0.55590E+01
   398    0.12886E+05    0.21052E+02    0.34400E-01    0.37012E+01
   399    0.12829E+05    0.21038E+02    0.34503E-01    0.18512E+01
   400    0.12772E+05    0.21021E+02    0.34606E-01    0.98319E-02
   401    0.12716E+05    0.21000E+02    0.34709E-01   -0.18222E+01
   402    0.12660E+05    0.20974E+02    0.34814E-01   -0.36441E+01
   403    0.12605E+05    0.20946E+02    0.34918E-01   -0.54553E+01
   404    0.12549E+05    0.20913E+02    0.35024E-01   -0.72542E+01
   405    0.12495E+05    0.20875E+02    0.35130E-01   -0.90416E+01
   406    0.12440E+05    0.20835E+02    0.35237E-01   -0.10815E+02
   407    0.12387E+05    0.20791E+02    0.35344E-01   -0.12577E+02
   408    0.12333E+05    0.20743E+02    0.35452E-01   -0.14322E+02
   409    0.12280E+05    0.20692E+02    0.35561E-01   -0.16053E+02
   410    0.12228E+05    0.20636E+02    0.35670E-01   -0.17768E+02
   411    0.12176E+05    0.20578E+02    0.35780E-01   -0.19467E+02
   412    0.12125E+05    0.20515E+02    0.35891E-01   -0.21149E+02
   413    0.12074E+05    0.20450E+02    0.36003E-01   -0.22812E+02
   414    0.12024E+05    0.20380E+02    0.36115E-01   -0.24458E+02
   415    0.11974E+05    0.20308E+02    0.36228E-01   -0.26084E+02
   416    0.11926E+05    0.20231E+02    0.36342E-01   -0.27691E+02
   417    0.11878E+05    0.20152E+02    0.36457E-01   -0.29278E+02
   418    0.11830E+05    0.20067E+02    0.36573E-01   -0.30844E+02
   419    0.11784E+05    0.19980E+02    0.36689E-01   -0.32387E+02
   420    0.11738E+05    0.19891E+02    0.36806E-01   -0.33909E+02
   421    0.11694E+05    0.19798E+02    0.36924E-01   -0.35408E+02
   422    0.11650E+05    0.19701E+02    0.37043E-01   -0.36885E+02
   423    0.11607E+05    0.19601E+02    0.37162E-01   -0.38337E+02
   424    0.11564E+05    0.19498E+02    0.37283E-01   -0.39765E+02
   425    0.11523E+05    0.19391E+02    0.37404E-01   -0.41168E+02
   426    0.11483E+05    0.19282E+02    0.37526E-01   -0.42545E+02
   427    0.11444E+05    0.19169E+02    0.37650E-01   -0.43898E+02
   428    0.11405E+05    0.19054E+02    0.37773E-01   -0.45223E+02
   429    0.11368E+05    0.18935E+02    0.37898E-01   -0.46521E+02
   430    0.11332E+05    0.18815E+02    0.38024E-01   -0.47793E+02
   431    0.11296E+05    0.18691E+02    0.38150E-01   -0.49036E+02
   432    0.11262E+05    0.18564E+02    0.38278E-01   -0.50252E+02
   433    0.11228E+05    0.18436E+02    0.38406E-01   -0.51438E+02
   434    0.11196E+05    0.18304E+02    0.38535E-01   -0.52597E+02
   435    0.11164E+05    0.18170E+02    0.38665E-01   -0.53726E+02
   436    0.11134E+05    0.18034E+02    0.38796E-01   -0.54826E+02
   437    0.11104E+05    0.17895E+02    0.38928E-01   -0.55894E+02
   438    0.11075E+05    0.17753E+02    0.39061E-01   -0.56932E+02
   439    0.11048E+05    0.17610E+02    0.39194E-01   -0.57941E+02
   440    0.11021E+05    0.17465E+02    0.39328E-01   -0.58917E+02
   441    0.10995E+05    0.17317E+02    0.39464E-01   -0.59863E+02
   442    0.10969E+05    0.17167E+02    0.39600E-01   -0.60776E+02
   443    0.10945E+05    0.17015E+02    0.39736E-01   -0.61658E+02
   444    0.10921E+05    0.16862E+02    0.39874E-01   -0.62507E+02
   445    0.10898E+05    0.16706E+02    0.40012E-01   -0.63324E+02
   446    0.10876E+05    0.16549E+02    0.40152E-01   -0.64107E+02
   447    0.10854E+05    0.16391E+02    0.40292E-01   -0.64859E+02
   448    0.10833E+05    0.16230E+02    0.40432E-01   -0.65578E+02
   449    0.10813E+05    0.16069E+02    0.40574E-01   -0.66262E+02
   450    0.10793E+05    0.15906E+02    0.40716E-01   -0.66914E+02
   451    0.10773E+05    0.15742E+02    0.40859E-01   -0.67531E+02
   452    0.10754E+05    0.15576E+02    0.41003E-01   -0.68117E+02
   453    0.10736E+05    0.15410E+02    0.41148E-01   -0.68668E+02
   454    0.10718E+05    0.15243E+02    0.41293E-01   -0.69186E+02
   455    0.10700E+05    0.15075E+02    0.41438E-01   -0.69671E+02
   456    0.10682E+05    0.14905E+02    0.41585E-01   -0.70116E+02
   457    0.10664E+05    0.14735E+02    0.41732E-01   -0.70536E+02
   458    0.10647E+05    0.14565E+02    0.41880E-01   -0.70912E+02
   459    0.10630E+05    0.14394E+02    0.42028E-01   -0.71259E+02
   460    0.10613E+05    0.14223E+02    0.42177E-01   -0.71572E+02
   461    0.10595E+05    0.14051E+02    0.42327E-01   -0.71851E+02
   462    0.10578E+05    0.13878E+02    0.42477E-01   -0.72091E+02
   463    0.10561E+05    0.13706E+02    0.42628E-01   -0.72309E+02
   464    0.10544E+05    0.13534E+02    0.42780E-01   -0.72476E+02
   465    0.10526E+05    0.13362E+02    0.42931E-01   -0.72622E+02
   466    0.10508E+05    0.13189E+02    0.43084E-01   -0.72725E+02
   467    0.10491E+05    0.13017E+02    0.43237E-01   -0.72798E+02
   468    0.10473E+05    0.12845E+02    0.43390E-01   -0.72836E+02
   469    0.10455E+05    0.12673E+02    0.43544E-01   -0.72845E+02
   470    0.10436E+05    0.12502E+02    0.43699E-01   -0.72819E+02
   471    0.10418E+05    0.12333E+02    0.43853E-01   -0.72755E+02
   472    0.10399E+05    0.12164E+02    0.44009E-01   -0.72664E+02
   473    0.10380E+05    0.11995E+02    0.44164E-01   -0.72536E+02
   474    0.10361E+05    0.11828E+02    0.44320E-01   -0.72379E+02
   475    0.10341E+05    0.11660E+02    0.44477E-01   -0.72186E+02
   476    0.10321E+05    0.11495E+02    0.44634E-01   -0.71959E+02
   477    0.10301E+05    0.11330E+02    0.44791E-01   -0.71708E+02
   478    0.10281E+05    0.11166E+02    0.44949E-01   -0.71413E+02
   479    0.10261E+05    0.11004E+02    0.45107E-01   -0.71101E+02
   480    0.10240E+05    0.10844E+02    0.45265E-01   -0.70750E+02
   481    0.10219E+05    0.10685E+02    0.45423E-01   -0.70366E+02
   482    0.10199E+05    0.10528E+02    0.45582E-01   -0.69953E+02
   483    0.10177E+05    0.10372E+02    0.45741E-01   -0.69514E+02
   484    0.10156E+05    0.10219E+02    0.45900E-01   -0.69044E+02
   485    0.10134E+05    0.10066E+02    0.46060E-01   -0.68543E+02
   486    0.10113E+05    0.99172E+01    0.46220E-01   -0.68013E+02
   487    0.10091E+05    0.97699E+01    0.46380E-01   -0.67456E+02
   488    0.10069E+05    0.96241E+01    0.46540E-01   -0.66869E+02
   489    0.10047E+05    0.94810E+01    0.46700E-01   -0.66255E+02
   490    0.10025E+05    0.93407E+01    0.46861E-01   -0.65612E+02
   491    0.10002E+05    0.92025E+01    0.47021E-01   -0.64944E+02
   492    0.99798E+04    0.90671E+01    0.47182E-01   -0.64250E+02
   493    0.99572E+04    0.89331E+01    0.47342E-01   -0.63528E+02
   494    0.99344E+04    0.88033E+01    0.47503E-01   -0.62782E+02
   495    0.99115E+04    0.86755E+01    0.47664E-01   -0.62011E+02
   496    0.98885E+04    0.85513E+01    0.47825E-01   -0.61215E+02
   497    0.98652E+04    0.84298E+01    0.47986E-01   -0.60395E+02
   498    0.98419E+04    0.83104E+01    0.48146E-01   -0.59553E+02
   499    0.98184E+04    0.81952E+01    0.48307E-01   -0.58686E+02
   500    0.97947E+04    0.80821E+01    0.48468E-01   -0.57799E+02
   501    0.97706E+04    0.79732E+01    0.48628E-01   -0.56889E+02
   502    0.97465E+04    0.78677E+01    0.48789E-01   -0.55958E+02
   503    0.97221E+04    0.77651E+01    0.48949E-01   -0.55007E+02
   504    0.96973E+04    0.76659E+01    0.49109E-01   -0.54034E+02
   505    0.96726E+04    0.75709E+01    0.49269E-01   -0.53044E+02
   506    0.96474E+04    0.74796E+01    0.49429E-01   -0.52035E+02
   507    0.96221E+04    0.73917E+01    0.49588E-01   -0.51007E+02
   508    0.95963E+04    0.73081E+01    0.49747E-01   -0.49961E+02
   509    0.95704E+04    0.72279E+01    0.49906E-01   -0.48900E+02
   510    0.95441E+04    0.71517E+01    0.50064E-01   -0.47822E+02
   511    0.95176E+04    0.70794E+01    0.50223E-01   -0.46728E+02
   512    0.94906E+04    0.70113E+01    0.50380E-01   -0.45620E+02
   513    0.94633E+04    0.69471E+01    0.50538E-01   -0.44497E+02
   514    0.94357E+04    0.68873E+01    0.50695E-01   -0.43362E+02
   515    0.94076E+04    0.68317E+01    0.50851E-01   -0.42213E+02
   516    0.93791E+04    0.67803E+01    0.51007E-01   -0.41052E+02
   517    0.93500E+04    0.67334E+01    0.51162E-01   -0.39880E+02
   518    0.93206E+04    0.66908E+01    0.51317E-01   -0.38698E+02
   519    0.92907E+04    0.66527E+01    0.51471E-01   -0.37504E+02
   520    0.92602E+04    0.66190E+01    0.51625E-01   -0.36302E+02
   521    0.92291E+04    0.65898E+01    0.51778E-01   -0.35091E+02
   522    0.91974E+04    0.65653E+01    0.51930E-01   -0.33872E+02
   523    0.91652E+04    0.65454E+01    0.52082E-01   -0.32646E+02
   524    0.91325E+04    0.65301E+01    0.52233E-01   -0.31414E+02
   525    0.90989E+04    0.65195E+01    0.52383E-01   -0.30175E+02
   526    0.90648E+04    0.65136E+01    0.52533E-01   -0.28931E+02
   527    0.90302E+04    0.65124E+01    0.52682E-01   -0.27682E+02
   528    0.89949E+04    0.65159E+01    0.52830E-01   -0.26431E+02
   529    0.89588E+04    0.65245E+01    0.52977E-01   -0.25176E+02
   530    0.89221E+04    0.65378E+01    0.53123E-01   -0.23921E+02
   531    0.88849E+04    0.65558E+01    0.53269E-01   -0.22662E+02
   532    0.88469E+04    0.65788E+01    0.53413E-01   -0.21403E+02
   533    0.88082E+04    0.66067E+01    0.53557E-01   -0.20144E+02
   534    0.87688E+04    0.66395E+01    0.53700E-01   -0.18886E+02
   535    0.87289E+04    0.66774E+01    0.53842E-01   -0.17629E+02
   536    0.86883E+04    0.67200E+01    0.53983E-01   -0.16374E+02
   537    0.86472E+04    0.67676E+01    0.54122E-01   -0.15122E+02
   538    0.86053E+04    0.68203E+01    0.54261E-01   -0.13874E+02
   539    0.85630E+04    0.68777E+01    0.54399E-01   -0.12630E+02
   540    0.85201E+04    0.69403E+01    0.54536E-01   -0.11390E+02
   541    0.84767E+04    0.70078E+01    0.54672E-01   -0.10156E+02
   542    0.84328E+04    0.70802E+01    0.54807E-01   -0.89297E+01
   543    0.83885E+04    0.71577E+01    0.54941E-01   -0.77096E+01
   544    0.83437E+04    0.72401E+01    0.55074E-01   -0.64972E+01
   545    0.82985E+04    0.73274E+01    0.55205E-01   -0.52930E+01
   546    0.82531E+04    0.74194E+01    0.55336E-01   -0.40980E+01
   547    0.82072E+04    0.75163E+01    0.55465E-01   -0.29124E+01
   548    0.81612E+04    0.76181E+01    0.55594E-01   -0.17373E+01
   549    0.81149E+04    0.77249E+01    0.55721E-01   -0.57335E+00
   550    0.80684E+04    0.78366E+01    0.55847E-01    0.57897E+00
   551    0.80218E+04    0.79531E+01    0.55972E-01    0.17191E+01
   552    0.79751E+04    0.80746E+01    0.56096E-01    0.28458E+01
   553    0.79284E+04    0.81996E+01    0.56219E-01    0.39591E+01
   554    0.78817E+04    0.83309E+01    0.56340E-01    0.50581E+01
   555    0.78351E+04    0.84665E+01    0.56461E-01    0.61419E+01
   556    0.77886E+04    0.86069E+01    0.56580E-01    0.72105E+01
   557    0.77425E+04    0.87516E+01    0.56698E-01    0.82620E+01
   558    0.76966E+04    0.89019E+01    0.56815E-01    0.92972E+01
   559    0.76510E+04    0.90557E+01    0.56931E-01    0.10315E+02
   560    0.76060E+04    0.92137E+01    0.57045E-01    0.11314E+02
   561    0.75613E+04    0.93766E+01    0.57158E-01    0.12295E+02
   562    0.75172E+04    0.95445E+01    0.57270E-01    0.13257E+02
   563    0.74737E+04    0.97159E+01    0.57381E-01    0.14200E+02
   564    0.74309E+04    0.98930E+01    0.57491E-01    0.15121E+02
   565    0.73887E+04    0.10073E+02    0.57599E-01    0.16022E+02
   566    0.73472E+04    0.10258E+02    0.57707E-01    0.16901E+02
   567    0.73064E+04    0.10446E+02    0.57813E-01    0.17758E+02
   568    0.72665E+04    0.10639E+02    0.57918E-01    0.18592E+02
   569    0.72274E+04    0.10837E+02    0.58021E-01    0.19406E+02
   570    0.71892E+04    0.11038E+02    0.58123E-01    0.20194E+02
   571    0.71518E+04    0.11243E+02    0.58224E-01    0.20958E+02
   572    0.71153E+04    0.11452E+02    0.58324E-01    0.21698E+02
   573    0.70799E+04    0.11664E+02    0.58423E-01    0.22412E+02
   574    0.70454E+04    0.11880E+02    0.58520E-01    0.23102E+02
   575    0.70118E+04    0.12100E+02    0.58616E-01    0.23765E+02
   576    0.69794E+04    0.12323E+02    0.58711E-01    0.24404E+02
   577    0.69478E+04    0.12550E+02    0.58805E-01    0.25015E+02
   578    0.69174E+04    0.12780E+02    0.58897E-01    0.25599E+02
   579    0.68880E+04    0.13014E+02    0.58988E-01    0.26157E+02
   580    0.68597E+04    0.13252E+02    0.59078E-01    0.26686E+02
   581    0.68323E+04    0.13491E+02    0.59166E-01    0.27188E+02
   582    0.68061E+04    0.13735E+02    0.59254E-01    0.27661E+02
   583    0.67810E+04    0.13981E+02    0.59340E-01    0.28105E+02
   584    0.67570E+04    0.14230E+02    0.59424E-01    0.28521E+02
   585    0.67342E+04    0.14482E+02    0.59508E-01    0.28907E+02
   586    0.67124E+04    0.14736E+02    0.59590E-01    0.29264E+02
   587    0.66918E+04    0.14994E+02    0.59671E-01    0.29591E+02
   588    0.66722E+04    0.15253E+02    0.59751E-01    0.29887E+02
   589    0.66538E+04    0.15516E+02    0.59829E-01    0.30154E+02
   590    0.66365E+04    0.15780E+02    0.59907E-01    0.30391E+02
   591    0.66205E+04    0.16047E+02    0.59983E-01    0.30596E+02
   592    0.66056E+04    0.16316E+02    0.60057E-01    0.30770E+02
   593    0.65919E+04    0.16588E+02    0.60131E-01    0.30915E+02
   594    0.65794E+04    0.16861E+02    0.60203E-01    0.31027E+02
   595    0.65680E+04    0.17135E+02    0.60274E-01    0.31108E+02
   596    0.65581E+04    0.17412E+02    0.60344E-01    0.31158E+02
   597    0.65494E+04    0.17689E+02    0.60413E-01    0.31176E+02
   598    0.65422E+04    0.17969E+02    0.60481E-01    0.31163E+02
   599    0.65362E+04    0.18250E+02    0.60547E-01    0.31119E+02
   600    0.65315E+04    0.18533E+02    0.60612E-01    0.31042E+02
   601    0.65282E+04    0.18817E+02    0.60676E-01    0.30934E+02
   602    0.65263E+04    0.19101E+02    0.60739E-01    0.30793E+02
   603    0.65256E+04    0.19387E+02    0.60801E-01    0.30622E+02
   604    0.65261E+04    0.19674E+02    0.60862E-01    0.30419E+02
   605    0.65278E+04    0.19961E+02    0.60921E-01    0.30184E+02
   606    0.65305E+04    0.20249E+02    0.60980E-01    0.29917E+02
   607    0.65340E+04    0.20537E+02    0.61037E-01    0.29618E+02
   608    0.65387E+04    0.20826E+02    0.61094E-01    0.29288E+02
   609    0.65442E+04    0.21115E+02    0.61149E-01    0.28926E+02
   610    0.65505E+04    0.21404E+02    0.61204E-01    0.28532E+02
   611    0.65576E+04    0.21693E+02    0.61257E-01    0.28107E+02
   612    0.65654E+04    0.21983E+02    0.61310E-01    0.27652E+02
   613    0.65738E+04    0.22271E+02    0.61361E-01    0.27164E+02
   614    0.65829E+04    0.22560E+02    0.61412E-01    0.26645E+02
   615    0.65926E+04    0.22847E+02    0.61462E-01    0.26095E+02
   616    0.66028E+04    0.23135E+02    0.61510E-01    0.25515E+02
   617    0.66135E+04    0.23423E+02    0.61558E-01    0.24905E+02
   618    0.66246E+04    0.23710E+02    0.61606E-01    0.24263E+02
   619    0.66361E+04    0.23997E+02    0.61652E-01    0.23594E+02
   620    0.66480E+04    0.24282E+02    0.61698E-01    0.22893E+02
   621    0.66602E+04    0.24566E+02    0.61742E-01    0.22163E+02
   622    0.66726E+04    0.24849E+02    0.61787E-01    0.21403E+02
   623    0.66853E+04    0.25130E+02    0.61830E-01    0.20616E+02
   624    0.66982E+04    0.25409E+02    0.61873E-01    0.19799E+02
   625    0.67111E+04    0.25688E+02    0.61915E-01    0.18954E+02
   626    0.67242E+04    0.25965E+02    0.61956E-01    0.18080E+02
   627    0.67373E+04    0.26240E+02    0.61997E-01    0.17179E+02
   628    0.67504E+04    0.26512E+02    0.62037E-01    0.16251E+02
   629    0.67635E+04    0.26783E+02    0.62077E-01    0.15295E+02
   630    0.67763E+04    0.27052E+02    0.62116E-01    0.14311E+02
   631    0.67890E+04    0.27319E+02    0.62155E-01    0.13303E+02
   632    0.68016E+04    0.27583E+02    0.62193E-01    0.12267E+02
   633    0.68137E+04    0.27845E+02    0.62231E-01    0.11207E+02
   634    0.68256E+04    0.28104E+02    0.62268E-01    0.10121E+02
   635    0.68370E+04    0.28361E+02    0.62305E-01    0.90113E+01
   636    0.68478E+04    0.28616E+02    0.62341E-01    0.78774E+01
   637    0.68582E+04    0.28867E+02    0.62377E-01    0.67189E+01
   638    0.68679E+04    0.29116E+02    0.62413E-01    0.55379E+01
   639    0.68769E+04    0.29361E+02    0.62449E-01    0.43335E+01
   640    0.68851E+04    0.29603E+02    0.62484E-01    0.31071E+01
   641    0.68924E+04    0.29843E+02    0.62519E-01    0.18588E+01
   642    0.68987E+04    0.30078E+02    0.62553E-01    0.58926E+00
   643    0.69039E+04    0.30312E+02    0.62588E-01   -0.70108E+00
   644    0.69081E+04    0.30539E+02    0.62622E-01   -0.20116E+01
   645    0.69110E+04    0.30765E+02    0.62656E-01   -0.33420E+01
   646    0.69125E+04    0.30986E+02    0.62690E-01   -0.46917E+01
   647    0.69128E+04    0.31204E+02    0.62723E-01   -0.60605E+01
   648    0.69113E+04    0.31418E+02    0.62757E-01   -0.74466E+01
   649    0.69084E+04    0.31628E+02    0.62790E-01   -0.88508E+01
   650    0.69037E+04    0.31833E+02    0.62824E-01   -0.10272E+02
   651    0.68972E+04    0.32036E+02    0.62857E-01   -0.11709E+02
   652    0.68889E+04    0.32234E+02    0.62890E-01   -0.13162E+02
   653    0.68790E+04    0.32426E+02    0.62924E-01   -0.14630E+02
   654    0.68673E+04    0.32615E+02    0.62957E-01   -0.16112E+02
   655    0.68540E+04    0.32800E+02    0.62990E-01   -0.17608E+02
   656    0.68392E+04    0.32980E+02    0.63023E-01   -0.19118E+02
   657    0.68228E+04    0.33155E+02    0.63057E-01   -0.20639E+02
   658    0.68049E+04    0.33327E+02    0.63090E-01   -0.22172E+02
   659    0.67857E+04    0.33493E+02    0.63124E-01   -0.23717E+02
   660    0.67650E+04    0.33654E+02    0.63157E-01   -0.25272E+02
   661    0.67430E+04    0.33810E+02    0.63191E-01   -0.26836E+02
   662    0.67198E+04    0.33962E+02    0.63225E-01   -0.28411E+02
   663    0.66953E+04    0.34109E+02    0.63259E-01   -0.29994E+02
   664    0.66696E+04    0.34250E+02    0.63293E-01   -0.31584E+02
   665    0.66428E+04    0.34387E+02    0.63328E-01   -0.33182E+02
   666    0.66150E+04    0.34518E+02    0.63363E-01   -0.34786E+02
   667    0.65861E+04    0.34644E+02    0.63398E-01   -0.36396E+02
   668    0.65563E+04    0.34765E+02    0.63433E-01   -0.38012E+02
   669    0.65257E+04    0.34881E+02    0.63468E-01   -0.39632E+02
   670    0.64942E+04    0.34991E+02    0.63504E-01   -0.41254E+02
   671    0.64621E+04    0.35097E+02    0.63541E-01   -0.42881E+02
   672    0.64292E+04    0.35196E+02    0.63577E-01   -0.44511E+02
   673    0.63958E+04    0.35291E+02    0.63614E-01   -0.46141E+02
   674    0.63618E+04    0.35380E+02    0.63651E-01   -0.47772E+02
   675    0.63274E+04    0.35463E+02    0.63689E-01   -0.49404E+02
   676    0.62925E+04    0.35541E+02    0.63727E-01   -0.51035E+02
   677    0.62574E+04    0.35613E+02    0.63766E-01   -0.52665E+02
   678    0.62221E+04    0.35679E+02    0.63805E-01   -0.54293E+02
   679    0.61867E+04    0.35740E+02    0.63844E-01   -0.55919E+02
   680    0.61513E+04    0.35796E+02    0.63885E-01   -0.57542E+02
   681    0.61158E+04    0.35846E+02    0.63925E-01   -0.59160E+02
   682    0.60805E+04    0.35889E+02    0.63966E-01   -0.60775E+02
   683    0.60455E+04    0.35928E+02    0.64008E-01   -0.62385E+02
   684    0.60106E+04    0.35960E+02    0.64051E-01   -0.63989E+02
   685    0.59761E+04    0.35987E+02    0.64093E-01   -0.65587E+02
   686    0.59422E+04    0.36008E+02    0.64137E-01   -0.67170E+02
   687    0.59088E+04    0.36023E+02    0.64181E-01   -0.68749E+02
   688    0.58761E+04    0.36032E+02    0.64226E-01   -0.70322E+02
   689    0.58441E+04    0.36036E+02    0.64272E-01   -0.71882E+02
   690    0.58129E+04    0.36035E+02    0.64318E-01   -0.73436E+02
   691    0.57827E+04    0.36026E+02    0.64365E-01   -0.74976E+02
   692    0.57534E+04    0.36013E+02    0.64413E-01   -0.76503E+02
   693    0.57253E+04    0.35993E+02    0.64462E-01   -0.78025E+02
   694    0.56983E+04    0.35968E+02    0.64511E-01   -0.79526E+02
   695    0.56727E+04    0.35939E+02    0.64561E-01   -0.81013E+02
   696    0.56484E+04    0.35902E+02    0.64612E-01   -0.82503E+02
   697    0.56256E+04    0.35861E+02    0.64663E-01   -0.83965E+02
   698    0.56042E+04    0.35812E+02    0.64716E-01   -0.85414E+02
   699    0.55844E+04    0.35760E+02    0.64769E-01   -0.86842E+02
   700    0.55664E+04    0.35701E+02    0.64823E-01   -0.88258E+02
   701    0.55500E+04    0.35636E+02    0.64879E-01   -0.89661E+02
   702    0.55354E+04    0.35567E+02    0.64934E-01   -0.91037E+02
   703    0.55225E+04    0.35492E+02    0.64991E-01   -0.92414E+02
   704    0.55111E+04    0.35411E+02    0.65049E-01   -0.93757E+02
   705    0.55012E+04    0.35325E+02    0.65107E-01   -0.95080E+02
   706    0.54928E+04    0.35234E+02    0.65167E-01   -0.96390E+02
   707    0.54858E+04    0.35137E+02    0.65227E-01   -0.97680E+02
   708    0.54803E+04    0.35036E+02    0.65288E-01   -0.98935E+02
   709    0.54759E+04    0.34929E+02    0.65351E-01   -0.10018E+03
   710    0.54729E+04    0.34816E+02    0.65414E-01   -0.10141E+03
   711    0.54710E+04    0.34699E+02    0.65478E-01   -0.10260E+03
   712    0.54702E+04    0.34577E+02    0.65542E-01   -0.10378E+03
   713    0.54705E+04    0.34449E+02    0.65608E-01   -0.10493E+03
   714    0.54715E+04    0.34317E+02    0.65675E-01   -0.10606E+03
   715    0.54736E+04    0.34180E+02    0.65743E-01   -0.10717E+03
   716    0.54765E+04    0.34038E+02    0.65811E-01   -0.10825E+03
   717    0.54800E+04    0.33892E+02    0.65880E-01   -0.10929E+03
   718    0.54842E+04    0.33741E+02    0.65951E-01   -0.11033E+03
   719    0.54890E+04    0.33584E+02    0.66022E-01   -0.11132E+03
   720    0.54943E+04    0.33423E+02    0.66094E-01   -0.11230E+03
   721    0.55001E+04    0.33259E+02    0.66167E-01   -0.11324E+03
   722    0.55061E+04    0.33089E+02    0.66241E-01   -0.11415E+03
   723    0.55125E+04    0.32916E+02    0.66316E-01   -0.11504E+03
   724    0.55191E+04    0.32738E+02    0.66391E-01   -0.11590E+03
   725    0.55257E+04    0.32557E+02    0.66468E-01   -0.11673E+03
   726    0.55325E+04    0.32373E+02    0.66545E-01   -0.11752E+03
   727    0.55393E+04    0.32183E+02    0.66623E-01   -0.11829E+03
   728    0.55459E+04    0.31989E+02    0.66702E-01   -0.11903E+03
   729    0.55524E+04    0.31792E+02    0.66782E-01   -0.11974E+03
   730    0.55586E+04    0.31591E+02    0.66863E-01   -0.12042E+03
   731    0.55646E+04    0.31385E+02    0.66944E-01   -0.12107E+03
   732    0.55702E+04    0.31178E+02    0.67026E-01   -0.12167E+03
   733    0.55754E+04    0.30967E+02    0.67109E-01   -0.12226E+03
   734    0.55801E+04    0.30752E+02    0.67193E-01   -0.12280E+03
   735    0.55843E+04    0.30533E+02    0.67278E-01   -0.12333E+03
   736    0.55878E+04    0.30312E+02    0.67363E-01   -0.12381E+03
   737    0.55907E+04    0.30088E+02    0.67449E-01   -0.12427E+03
   738    0.55927E+04    0.29862E+02    0.67535E-01   -0.12468E+03
   739    0.55941E+04    0.29632E+02    0.67623E-01   -0.12506E+03
   740    0.55946E+04    0.29399E+02    0.67711E-01   -0.12541E+03
   741    0.55943E+04    0.29163E+02    0.67800E-01   -0.12574E+03
   742    0.55930E+04    0.28927E+02    0.67889E-01   -0.12602E+03
   743    0.55907E+04    0.28689E+02    0.67979E-01   -0.12627E+03
   744    0.55875E+04    0.28447E+02    0.68070E-01   -0.12648E+03
   745    0.55832E+04    0.28203E+02    0.68162E-01   -0.12667E+03
   746    0.55776E+04    0.27958E+02    0.68254E-01   -0.12680E+03
   747    0.55709E+04    0.27710E+02    0.68346E-01   -0.12692E+03
   748    0.55632E+04    0.27461E+02    0.68440E-01   -0.12700E+03
   749    0.55542E+04    0.27208E+02    0.68533E-01   -0.12705E+03
   750    0.55438E+04    0.26956E+02    0.68628E-01   -0.12706E+03
   751    0.55322E+04    0.26701E+02    0.68723E-01   -0.12704E+03
   752    0.55194E+04    0.26447E+02    0.68818E-01   -0.12698E+03
   753    0.55054E+04    0.26190E+02    0.68914E-01   -0.12688E+03
   754    0.54902E+04    0.25932E+02    0.69011E-01   -0.12675E+03
   755    0.54740E+04    0.25673E+02    0.69108E-01   -0.12659E+03
   756    0.54567E+04    0.25414E+02    0.69205E-01   -0.12640E+03
   757    0.54386E+04    0.25154E+02    0.69303E-01   -0.12616E+03
   758    0.54195E+04    0.24893E+02    0.69402E-01   -0.12589E+03
   759    0.53998E+04    0.24631E+02    0.69501E-01   -0.12559E+03
   760    0.53792E+04    0.24369E+02    0.69600E-01   -0.12526E+03
   761    0.53579E+04    0.24107E+02    0.69700E-01   -0.12489E+03
   762    0.53361E+04    0.23845E+02    0.69800E-01   -0.12449E+03
   763    0.53136E+04    0.23584E+02    0.69900E-01   -0.12406E+03
   764    0.52906E+04    0.23322E+02    0.70001E-01   -0.12359E+03
   765    0.52671E+04    0.23060E+02    0.70102E-01   -0.12309E+03
   766    0.52433E+04    0.22799E+02    0.70204E-01   -0.12256E+03
   767    0.52191E+04    0.22539E+02    0.70306E-01   -0.12199E+03
   768    0.51945E+04    0.22278E+02    0.70408E-01   -0.12138E+03
   769    0.51698E+04    0.22018E+02    0.70510E-01   -0.12076E+03
   770    0.51447E+04    0.21760E+02    0.70613E-01   -0.12009E+03
   771    0.51195E+04    0.21502E+02    0.70716E-01   -0.11940E+03
   772    0.50941E+04    0.21245E+02    0.70819E-01   -0.11866E+03
   773    0.50687E+04    0.20990E+02    0.70922E-01   -0.11790E+03
   774    0.50431E+04    0.20736E+02    0.71026E-01   -0.11711E+03
   775    0.50177E+04    0.20484E+02    0.71129E-01   -0.11629E+03
   776    0.49921E+04    0.20233E+02    0.71233E-01   -0.11545E+03
   777    0.49665E+04    0.19984E+02    0.71337E-01   -0.11456E+03
   778    0.49413E+04    0.19737E+02    0.71440E-01   -0.11365E+03
   779    0.49159E+04    0.19492E+02    0.71544E-01   -0.11271E+03
   780    0.48906E+04    0.19247E+02    0.71648E-01   -0.11174E+03
   781    0.48656E+04    0.19006E+02    0.71752E-01   -0.11075E+03
   782    0.48407E+04    0.18767E+02    0.71856E-01   -0.10973E+03
   783    0.48160E+04    0.18530E+02    0.71960E-01   -0.10868E+03
   784    0.47915E+04    0.18296E+02    0.72063E-01   -0.10760E+03
   785    0.47673E+04    0.18064E+02    0.72167E-01   -0.10650E+03
